-275.33;11487.38;967;1744232837541
-268.15;11489.77;966;1744232837560
-268.15;11465.83;964;1744232837581
-268.15;11461.04;964;1744232837618
-268.15;11465.83;966;1744232837659
-263.36;11465.83;965;1744232837700
-268.15;11468.23;966;1744232837709
-268.15;11480.20;966;1744232837740
-265.76;11480.20;965;1744232837779
-265.76;11480.20;966;1744232837821
-272.94;11480.20;964;1744232837830
-268.15;11475.41;966;1744232837859
-275.33;11468.23;964;1744232837900
-277.73;11477.80;964;1744232837942
-272.94;11477.80;965;1744232837981
-268.15;11480.20;965;1744232837990
-268.15;11477.80;966;1744232838021
-275.33;11475.41;966;1744232838099
-272.94;11468.23;965;1744232838113
-275.33;11477.80;966;1744232838139
-270.54;11475.41;964;1744232838146
-275.33;11482.59;965;1744232838178
-275.33;11489.77;965;1744232838220
-268.15;11482.59;967;1744232838261
-280.12;11470.62;964;1744232838299
-280.12;11470.62;964;1744232838309
-282.52;11473.01;964;1744232838339
-277.73;11475.41;967;1744232838379
-272.94;11477.80;964;1744232838420
-272.94;11470.62;965;1744232838435
-277.73;11465.83;965;1744232838500
-280.12;11475.41;965;1744232838511
-277.73;11477.80;963;1744232838539
-272.94;11482.59;963;1744232838580
-277.73;11475.41;964;1744232838595
-268.15;11475.41;964;1744232838619
-272.94;11480.20;964;1744232838660
-277.73;11480.20;965;1744232838700
-265.76;11470.62;966;1744232838713
-268.15;11477.80;965;1744232838739
-268.15;11470.62;966;1744232838780
-275.33;11475.41;965;1744232838863
-268.15;11477.80;965;1744232838879
-270.54;11473.01;964;1744232838907
-270.54;11480.20;965;1744232838915
-275.33;11468.23;965;1744232838940
-280.12;11492.17;969;1744232838980
-284.91;11504.14;963;1744232839021
-277.73;11444.28;965;1744232839031
-258.57;11494.56;964;1744232839061
-277.73;11468.23;966;1744232839100
-272.94;11475.41;964;1744232839183
-270.54;11489.77;964;1744232839198
-270.54;11489.77;964;1744232839209
-263.36;11456.25;963;1744232839219
-258.57;11475.41;964;1744232839300
-272.94;11484.99;964;1744232839314
-268.15;11470.62;966;1744232839323
-265.76;11480.20;963;1744232839345
-275.33;11473.01;967;1744232839378
-272.94;11468.23;967;1744232839421
-268.15;11473.01;963;1744232839459
-270.54;11441.89;965;1744232839468
-272.94;11489.77;964;1744232839499
-270.54;11463.44;965;1744232839539
-265.76;11499.35;961;1744232839579
-270.54;11453.86;966;1744232839620
-268.15;11499.35;963;1744232839633
-270.54;11477.80;965;1744232839658
-270.54;11494.56;964;1744232839699
-275.33;11468.23;967;1744232839739
-270.54;11470.62;966;1744232839748
-270.54;11473.01;965;1744232839779
-272.94;11475.41;965;1744232839819
-282.52;11463.44;965;1744232839903
-275.33;11482.59;963;1744232839918
-275.33;11482.59;963;1744232839929
-284.91;11463.44;966;1744232839950
-282.52;11484.99;966;1744232839980
-272.94;11468.23;964;1744232840020
-277.73;11475.41;965;1744232840036
-275.33;11477.80;966;1744232840060
-270.54;11468.23;966;1744232840099
-270.54;11475.41;966;1744232840139
-275.33;11468.23;964;1744232840180
-275.33;11482.59;963;1744232840195
-272.94;11482.59;964;1744232840262
-272.94;11482.59;964;1744232840274
-277.73;11487.38;966;1744232840299
-277.73;11487.38;966;1744232840306
-270.54;11475.41;967;1744232840342
-270.54;11489.77;965;1744232840379
-280.12;11468.23;965;1744232840421
-275.33;11484.99;966;1744232840436
-268.15;11475.41;967;1744232840460
-260.97;11487.38;966;1744232840499
-263.36;11475.41;966;1744232840580
-256.18;11484.99;965;1744232840595
-277.73;11477.80;964;1744232840604
-268.15;11484.99;964;1744232840625
-272.94;11470.62;965;1744232840659
-260.97;11473.01;963;1744232840699
-263.36;11482.59;964;1744232840706
-270.54;11475.41;964;1744232840740
-260.97;11465.83;964;1744232840779
-263.36;11465.83;964;1744232840821
-268.15;11473.01;965;1744232840859
-270.54;11463.44;967;1744232840868
-270.54;11473.01;967;1744232840900
-277.73;11480.20;965;1744232840940
-284.91;11473.01;967;1744232840979
-270.54;11482.59;965;1744232841019
-275.33;11453.86;967;1744232841029
-270.54;11480.20;964;1744232841060
-270.54;11468.23;965;1744232841100
-270.54;11480.20;965;1744232841181
-270.54;11475.41;964;1744232841197
-272.94;11475.41;963;1744232841219
-270.54;11477.80;962;1744232841225
-263.36;11480.20;964;1744232841260
-263.36;11480.20;964;1744232841275
-268.15;11482.59;965;1744232841299
-265.76;11475.41;965;1744232841341
-270.54;11468.23;966;1744232841381
-272.94;11461.04;965;1744232841424
-272.94;11461.04;965;1744232841436
-275.33;11482.59;963;1744232841459
-275.33;11473.01;965;1744232841500
-265.76;11480.20;964;1744232841543
-265.76;11480.20;964;1744232841553
-275.33;11473.01;964;1744232841580
-265.76;11480.20;965;1744232841621
-275.33;11470.62;964;1744232841660
-275.33;11473.01;965;1744232841700
-268.15;11473.01;965;1744232841714
-268.15;11482.59;966;1744232841740
-265.76;11475.41;965;1744232841780
-280.12;11482.59;963;1744232841819
-282.52;11477.80;965;1744232841829
-270.54;11475.41;965;1744232841859
-265.76;11449.07;962;1744232841945
-265.76;11449.07;962;1744232841957
-282.52;11525.69;967;1744232841979
-289.70;11487.38;970;1744232841987
-270.54;11487.38;965;1744232842019
-272.94;11461.04;963;1744232842059
-265.76;11487.38;965;1744232842101
-270.54;11484.99;967;1744232842139
-272.94;11501.75;967;1744232842149
-277.73;11473.01;965;1744232842180
-272.94;11487.38;963;1744232842221
-277.73;11482.59;965;1744232842305
-275.33;11482.59;966;1744232842322
-263.36;11463.44;966;1744232842332
-260.97;11470.62;964;1744232842341
-275.33;11473.01;964;1744232842380
-275.33;11470.62;967;1744232842421
-272.94;11477.80;966;1744232842434
-258.57;11444.28;967;1744232842460
-280.12;11511.32;965;1744232842502
-280.12;11489.77;968;1744232842539
-265.76;11480.20;965;1744232842580
1055.84;11559.21;983;1744232842595
387.86;11461.04;9734;1744232842624
-703.90;11473.01;950;1744232842661
342.37;11506.53;9737;1744232842743
-514.75;11429.92;962;1744232842760
-507.57;11415.55;963;1744232842772
4.79;11477.80;9639.0;1744232842781
-210.69;11437.10;968;1744232842820
-440.53;11463.44;964;1744232842860
-229.84;11489.77;961;1744232842868
-186.75;11482.59;966;1744232842900
-366.31;11461.04;965;1744232842940
-328.01;11501.75;963;1744232843024
-184.35;11501.75;963;1744232843041
-284.91;11456.25;962;1744232843051
-325.61;11461.04;964;1744232843060
-217.87;11482.59;966;1744232843101
-275.33;11477.80;972;1744232843141
-306.46;11477.80;968;1744232843152
-241.81;11494.56;968;1744232843181
-256.18;11477.80;971;1744232843225
-316.03;11523.29;967;1744232843261
-292.09;11496.96;969;1744232843305
-244.21;11487.38;969;1744232843313
-222.66;11439.50;963;1744232843385
-222.66;11439.50;963;1744232843402
-239.42;11444.28;962;1744232843463
-256.18;11475.41;967;1744232843478
-256.18;11475.41;967;1744232843491
-282.52;11504.14;968;1744232843501
-253.79;11484.99;968;1744232843541
-280.12;11487.38;969;1744232843579
-265.76;11484.99;968;1744232843589
-208.30;11453.86;963;1744232843619
-313.64;11506.53;966;1744232843660
-301.67;11489.77;969;1744232843703
-203.51;11451.47;967;1744232843826
-270.54;11482.59;967;1744232843842
-320.82;11470.62;961;1744232843851
-220.27;11451.47;964;1744232843860
-265.76;11465.83;968;1744232843866
-306.46;11520.90;965;1744232843901
-208.30;11439.50;967;1744232843913
-296.88;11475.41;961;1744232843939
-294.49;11489.77;969;1744232843993
-244.21;11449.07;963;1744232844027
-244.21;11449.07;963;1744232844035
-253.79;11473.01;967;1744232844060
-275.33;11484.99;967;1744232844103
-256.18;11465.83;964;1744232844184
-263.36;11461.04;964;1744232844198
-249.00;11465.83;960;1744232844211
-256.18;11499.35;970;1744232844220
-337.58;11528.08;968;1744232844262
-249.00;11434.71;964;1744232844311
-177.17;11437.10;963;1744232844323
-249.00;11410.77;962;1744232844346
-241.81;11413.16;960;1744232844382
-215.48;11453.86;962;1744232844425
-246.60;11465.83;964;1744232844461
-239.42;11441.89;966;1744232844473
-251.39;11451.47;964;1744232844500
-263.36;11468.23;963;1744232844540
-272.94;11484.99;964;1744232844623
-301.67;11494.56;965;1744232844638
-275.33;11513.72;964;1744232844648
-229.84;11473.01;965;1744232844671
-282.52;11506.53;961;1744232844701
-282.52;11482.59;965;1744232844744
-249.00;11494.56;962;1744232844753
-234.63;11484.99;963;1744232844780
-292.09;11484.99;962;1744232844822
-234.63;11482.59;966;1744232844860
-232.24;11470.62;968;1744232844902
-268.15;11461.04;966;1744232844918
-244.21;11475.41;964;1744232844944
-234.63;11477.80;966;1744232844983
-277.73;11473.01;965;1744232845025
-232.24;11477.80;967;1744232845102
-299.28;11484.99;961;1744232845118
-258.57;11511.32;963;1744232845126
-289.70;11504.14;963;1744232845148
-304.06;11513.72;966;1744232845180
-256.18;11496.96;964;1744232845190
-237.03;11482.59;964;1744232845219
-277.73;11477.80;965;1744232845259
-237.03;11468.23;965;1744232845303
-237.03;11429.92;963;1744232845339
-215.48;11439.50;966;1744232845348
-249.00;11427.52;965;1744232845383
-342.37;11446.68;966;1744232845463
-1810.02;11566.39;94;1744232845479
38.31;11633.43;10031;1744232845491
-806.85;11568.78;972;1744232845501
-316.03;11470.62;982;1744232845541
-1845.93;11422.74;93;1744232845579
380.68;11484.99;9665;1744232845588
-612.92;11461.04;933;1744232845620
1283.29;11578.36;100;1744232845659
-787.69;11496.96;953;1744232845702
215.48;11525.69;9674;1744232845739
-83.80;11511.32;9598;1744232845781
450.11;11508.93;9770;1744232845796
-495.60;11458.65;956;1744232845824
-71.83;11482.59;9550;1744232845861
-375.89;11506.53;958;1744232845899
-351.95;11566.39;963;1744232845940
-292.09;11518.50;961;1744232845948
-1108.52;11518.50;93;1744232845982
-35.91;11523.29;9660;1744232846027
-548.27;11520.90;961;1744232846105
-287.30;11480.20;971;1744232846121
-3244.14;11300.63;91;1744232846132
-205.90;11425.13;955;1744232846142
-620.10;11544.84;958;1744232846182
83.80;11573.57;9734.;1744232846261
-591.37;11494.56;961;1744232846276
-591.37;11494.56;961;1744232846287
-165.20;11441.89;963;1744232846314
-81.40;11449.07;9631;1744232846340
