-2343.92;9078.81;-11;1744281181507
-2346.32;9086.00;-11;1744281181518
-2341.53;9081.21;-11;1744281181558
-2336.74;9081.21;-11;1744281181607
-2348.71;9081.21;-11;1744281181619
-2353.50;9081.21;-11;1744281181627
-2348.71;9064.45;-11;1744281181657
-2348.71;9064.45;-11;1744281181663
-2346.32;9083.60;-11;1744281181708
-2346.32;9083.60;-11;1744281181714
-2348.71;9083.60;-11;1744281181757
-2346.32;9069.24;-11;1744281181766
-2355.89;9069.24;-11;1744281181808
-2348.71;9078.81;-11;1744281181817
-2341.53;9081.21;-11;1744281181857
-2341.53;9071.63;-11;1744281181867
-2343.92;9074.02;-11;1744281181908
-2336.74;9083.60;-11;1744281181917
-2336.74;9078.81;-11;1744281181956
-2343.92;9078.81;-11;1744281181965
-2351.11;9081.21;-11;1744281182009
-2351.11;9078.81;-11;1744281182026
-2351.11;9069.24;-11;1744281182056
-2343.92;9071.63;-11;1744281182063
-2341.53;9064.45;-11;1744281182106
-2346.32;9069.24;-11;1744281182114
-2343.92;9078.81;-11;1744281182157
-2343.92;9078.81;-11;1744281182171
-2343.92;9078.81;-11;1744281182263
-2339.14;9083.60;-11;1744281182308
-2334.35;9083.60;-11;1744281182318
-2336.74;9081.21;-11;1744281182328
-2336.74;9081.21;-11;1744281182336
-2341.53;9081.21;-11;1744281182343
-2346.32;9078.81;-11;1744281182362
-2346.32;9078.81;-11;1744281182368
-2360.68;9083.60;-11;1744281182407
-2360.68;9083.60;-11;1744281182420
-2343.92;9078.81;-11;1744281182459
-2343.92;9078.81;-11;1744281182468
-2341.53;9078.81;-11;1744281182562
-2341.53;9078.81;-11;1744281182578
-2346.32;9076.42;-11;1744281182591
-2351.11;9076.42;-11;1744281182600
-2353.50;9074.02;-11;1744281182608
-2346.32;9078.81;-11;1744281182615
-2336.74;9074.02;-11;1744281182656
-2341.53;9086.00;-11;1744281182669
-2334.35;9086.00;-11;1744281182705
-2334.35;9086.00;-11;1744281182715
-2348.71;9088.39;-11;1744281182756
-2348.71;9088.39;-11;1744281182768
-2334.35;9076.42;-11;1744281182808
-2334.35;9076.42;-11;1744281182819
-2339.14;9078.81;-11;1744281182855
-2341.53;9081.21;-11;1744281182864
-2353.50;9078.81;-11;1744281182907
-2363.08;9086.00;-11;1744281182921
-2353.50;9069.24;-11;1744281182957
-2348.71;9050.08;-11;1744281182971
-2317.59;9126.70;-11;1744281183007
-2387.02;9062.05;-11;1744281183019
-2353.50;9071.63;-11;1744281183058
-2353.50;9071.63;-11;1744281183072
-2343.92;9105.15;-11;1744281183107
-2358.29;9078.81;-11;1744281183114
-2360.68;9081.21;-11;1744281183157
-2339.14;9071.63;-11;1744281183172
-2339.14;9069.24;-11;1744281183206
-2351.11;9078.81;-11;1744281183213
-2346.32;9081.21;-11;1744281183259
-2348.71;9083.60;-11;1744281183273
-2348.71;9076.42;-11;1744281183363
-2341.53;9102.75;-11;1744281183408
-2353.50;9081.21;-11;1744281183419
-2331.95;9076.42;-11;1744281183428
-2339.14;9081.21;-11;1744281183436
-2348.71;9086.00;-11;1744281183443
-2348.71;9107.54;-11;1744281183461
-2341.53;9074.02;-11;1744281183467
-2348.71;9086.00;-11;1744281183510
-2348.71;9086.00;-11;1744281183524
-2370.26;9088.39;-11;1744281183556
-2343.92;9074.02;-11;1744281183563
-2329.56;9066.84;-11;1744281183607
-2346.32;9069.24;-11;1744281183621
-2355.89;9083.60;-11;1744281183657
-2351.11;9076.42;-11;1744281183666
-2343.92;9081.21;-11;1744281183707
-2343.92;9081.21;-11;1744281183720
-2341.53;9078.81;-11;1744281183814
-2346.32;9078.81;-11;1744281183830
