-2339.14;9088.39;-11;1744281072858
-2343.92;9086.00;-11;1744281072887
-2346.32;9076.42;-11;1744281072908
-2346.32;9076.42;-11;1744281072912
-2355.89;9083.60;-11;1744281072957
-2346.32;9083.60;-11;1744281072965
-2351.11;9071.63;-11;1744281073059
-2351.11;9071.63;-11;1744281073067
-2348.71;9076.42;-11;1744281073073
-2348.71;9076.42;-11;1744281073078
-2346.32;9076.42;-11;1744281073108
-2343.92;9083.60;-11;1744281073114
-2351.11;9078.81;-11;1744281073157
-2351.11;9078.81;-11;1744281073165
-2355.89;9074.02;-11;1744281073206
-2355.89;9074.02;-11;1744281073214
-2355.89;9078.81;-11;1744281073260
-2355.89;9076.42;-11;1744281073269
-2355.89;9071.63;-11;1744281073308
-2355.89;9071.63;-11;1744281073316
-2358.29;9076.42;-11;1744281073358
-2358.29;9076.42;-11;1744281073371
-2355.89;9083.60;-11;1744281073407
-2355.89;9083.60;-11;1744281073416
-2358.29;9078.81;-11;1744281073456
-2358.29;9076.42;-11;1744281073462
-2363.08;9081.21;-11;1744281073506
-2360.68;9088.39;-11;1744281073517
-2358.29;9081.21;-11;1744281073558
-2355.89;9083.60;-11;1744281073569
-2353.50;9083.60;-11;1744281073606
-2353.50;9074.02;-11;1744281073612
-2351.11;9076.42;-11;1744281073657
-2351.11;9076.42;-11;1744281073668
-2348.71;9078.81;-11;1744281073707
-2348.71;9078.81;-11;1744281073717
-2351.11;9078.81;-11;1744281073810
-2351.11;9078.81;-11;1744281073820
-2353.50;9069.24;-11;1744281073826
-2348.71;9078.81;-11;1744281073832
-2346.32;9081.21;-11;1744281073857
-2346.32;9081.21;-11;1744281073865
-2360.68;9090.78;-11;1744281073907
-2341.53;9076.42;-11;1744281073957
-2341.53;9076.42;-11;1744281073969
-2341.53;9076.42;-11;1744281073978
-2348.71;9078.81;-11;1744281074005
-2348.71;9078.81;-11;1744281074011
-2360.68;9081.21;-11;1744281074057
-2360.68;9081.21;-11;1744281074071
-2363.08;9081.21;-11;1744281074109
-2363.08;9081.21;-11;1744281074119
-2355.89;9081.21;-11;1744281074156
-2355.89;9081.21;-11;1744281074169
-2341.53;9074.02;-11;1744281074262
-2348.71;9074.02;-11;1744281074277
-2360.68;9066.84;-11;1744281074287
-2360.68;9066.84;-11;1744281074295
-2389.41;9030.93;-11;1744281074359
-2341.53;9095.57;-11;1744281074367
-2341.53;9095.57;-11;1744281074376
-2341.53;9069.24;-11;1744281074383
-2355.89;9040.51;-11;1744281074406
-2322.38;9105.15;-11;1744281074413
-2351.11;9045.29;-11;1744281074456
-2339.14;9081.21;-11;1744281074468
-2363.08;9071.63;-11;1744281074507
-2363.08;9071.63;-11;1744281074518
-2336.74;9093.18;-11;1744281074556
-2336.74;9093.18;-11;1744281074568
-2358.29;9054.87;-11;1744281074605
-2346.32;9088.39;-11;1744281074617
-2346.32;9074.02;-11;1744281074655
-2355.89;9054.87;-11;1744281074669
-2339.14;9081.21;-11;1744281074707
-2351.11;9057.27;-11;1744281074716
-2346.32;9062.05;-11;1744281074757
-2346.32;9062.05;-11;1744281074771
-2353.50;9086.00;-11;1744281074806
-2353.50;9086.00;-11;1744281074813
-2360.68;9076.42;-11;1744281074858
-2341.53;9064.45;-11;1744281074870
-2343.92;9064.45;-11;1744281074909
-2343.92;9064.45;-11;1744281074921
-2355.89;9076.42;-11;1744281074958
-2355.89;9076.42;-11;1744281074968
-2353.50;9086.00;-11;1744281075007
-2353.50;9086.00;-11;1744281075021
-2353.50;9062.05;-11;1744281075057
-2348.71;9071.63;-11;1744281075067
-2346.32;9074.02;-11;1744281075107
-2358.29;9062.05;-11;1744281075119
-2355.89;9081.21;-11;1744281075158
-2355.89;9081.21;-11;1744281075168
-2351.11;9095.57;-11;1744281075207
-2351.11;9095.57;-11;1744281075217
-2351.11;9081.21;-11;1744281075257
-2351.11;9081.21;-11;1744281075270
-2343.92;9086.00;-11;1744281075309
-2358.29;9071.63;-11;1744281075321
-2348.71;9083.60;-11;1744281075466
-2343.92;9057.27;-11;1744281075481
-2341.53;9059.66;-11;1744281075489
-2339.14;9076.42;-11;1744281075496
-2355.89;9071.63;-11;1744281075504
-2348.71;9074.02;-11;1744281075509
-2351.11;9071.63;-11;1744281075514
-2351.11;9071.63;-11;1744281075520
-2360.68;9076.42;-11;1744281075556
-2363.08;9078.81;-11;1744281075570
-2346.32;9074.02;-11;1744281075607
-2346.32;9074.02;-11;1744281075614
-2353.50;9088.39;-11;1744281075657
-2351.11;9090.78;-11;1744281075669
-2358.29;9074.02;-11;1744281075705
-2348.71;9088.39;-11;1744281075715
-2355.89;9078.81;-11;1744281075755
-2351.11;9069.24;-11;1744281075767
-2341.53;9071.63;-11;1744281075805
-2341.53;9071.63;-11;1744281075817
-2365.47;9069.24;-11;1744281075858
-2353.50;9083.60;-11;1744281075870
-2343.92;9071.63;-11;1744281075906
-2343.92;9071.63;-11;1744281075916
-2351.11;9064.45;-11;1744281075959
-2351.11;9064.45;-11;1744281075974
-2343.92;9083.60;-11;1744281076007
-2343.92;9083.60;-11;1744281076014
-2346.32;9086.00;-11;1744281076058
-2346.32;9086.00;-11;1744281076073
-2351.11;9076.42;-11;1744281076108
-2353.50;9069.24;-11;1744281076119
-2355.89;9071.63;-11;1744281076157
-2355.89;9071.63;-11;1744281076170
-2346.32;9081.21;-11;1744281076207
-2346.32;9081.21;-11;1744281076218
-2355.89;9066.84;-11;1744281076257
-2348.71;9081.21;-11;1744281076271
-2353.50;9076.42;-11;1744281076307
-2353.50;9076.42;-11;1744281076317
-2348.71;9066.84;-11;1744281076356
-2348.71;9066.84;-11;1744281076370
-2351.11;9071.63;-11;1744281076406
-2343.92;9076.42;-11;1744281076414
-2358.29;9069.24;-11;1744281076457
-2346.32;9088.39;-11;1744281076470
-2355.89;9074.02;-11;1744281076507
-2355.89;9074.02;-11;1744281076520
-2353.50;9083.60;-11;1744281076556
-2370.26;9074.02;-11;1744281076567
-2341.53;9074.02;-11;1744281076606
-2341.53;9074.02;-11;1744281076620
-2343.92;9069.24;-11;1744281076656
-2341.53;9081.21;-11;1744281076667
-2346.32;9069.24;-11;1744281076706
-2346.32;9069.24;-11;1744281076717
-2355.89;9066.84;-11;1744281076756
-2355.89;9066.84;-11;1744281076768
-2355.89;9086.00;-11;1744281076808
-2360.68;9064.45;-11;1744281076817
-2351.11;9062.05;-11;1744281076857
-2351.11;9078.81;-11;1744281076868
-2343.92;9078.81;-11;1744281076907
-2343.92;9078.81;-11;1744281076919
-2343.92;9076.42;-11;1744281076957
-2343.92;9066.84;-11;1744281076969
-2351.11;9062.05;-11;1744281077007
-2351.11;9062.05;-11;1744281077021
-2348.71;9074.02;-11;1744281077058
-2348.71;9074.02;-11;1744281077068
-2339.14;9069.24;-11;1744281077107
-2343.92;9088.39;-11;1744281077121
-2348.71;9081.21;-11;1744281077159
-2348.71;9081.21;-11;1744281077167
-2363.08;9076.42;-11;1744281077208
-2363.08;9076.42;-11;1744281077220
-2370.26;9062.05;-11;1744281077257
-2370.26;9062.05;-11;1744281077265
-2351.11;9129.09;-11;1744281077309
-2351.11;9129.09;-11;1744281077325
-2348.71;9114.73;-11;1744281077356
-2348.71;9114.73;-11;1744281077365
-2341.53;9086.00;-11;1744281077409
-2358.29;9035.72;-11;1744281077423
-2353.50;9083.60;-11;1744281077458
-2353.50;9083.60;-11;1744281077468
-2322.38;9141.06;-11;1744281077507
-2322.38;9141.06;-11;1744281077522
-2377.44;9028.54;-11;1744281077558
-2334.35;9117.12;-11;1744281077565
-2348.71;9086.00;-11;1744281077608
-2360.68;9042.90;-11;1744281077622
-2324.77;9119.51;-11;1744281077656
-2360.68;9059.66;-11;1744281077667
-2343.92;9083.60;-11;1744281077706
-2343.92;9083.60;-11;1744281077718
-2353.50;9074.02;-11;1744281077756
-2351.11;9066.84;-11;1744281077767
-2315.19;9076.42;-11;1744281077805
-2315.19;9076.42;-11;1744281077815
-2336.74;9090.78;-11;1744281077856
-2336.74;9090.78;-11;1744281077870
-2394.20;9191.34;-92;1744281077908
-2394.20;9191.34;-92;1744281077917
-2303.22;8980.65;-10;1744281077958
-2303.22;8980.65;-10;1744281077967
-2300.83;9011.78;-10;1744281078008
-2300.83;9011.78;-10;1744281078019
-2389.41;9076.42;-12;1744281078057
-2389.41;9076.42;-12;1744281078068
-2370.26;9117.12;-11;1744281078108
-2370.26;9117.12;-11;1744281078121
-2353.50;9045.29;-11;1744281078157
-2353.50;9045.29;-11;1744281078170
-2339.14;9093.18;-11;1744281078207
-2339.14;9093.18;-11;1744281078219
-2339.14;9086.00;-11;1744281078258
-2339.14;9086.00;-11;1744281078272
-2351.11;9057.27;-11;1744281078307
-2351.11;9057.27;-11;1744281078316
-2365.47;9062.05;-11;1744281078356
-2365.47;9062.05;-11;1744281078363
-2351.11;9107.54;-11;1744281078407
-2363.08;9071.63;-12;1744281078421
-2375.05;9069.24;-11;1744281078459
-2375.05;9069.24;-11;1744281078471
-2346.32;9076.42;-11;1744281078507
-2346.32;9076.42;-11;1744281078518
-2351.11;9059.66;-11;1744281078559
-2351.11;9059.66;-11;1744281078572
-2353.50;9078.81;-12;1744281078607
-2353.50;9078.81;-12;1744281078618
-2358.29;9081.21;-11;1744281078659
-2358.29;9081.21;-11;1744281078671
-2365.47;9064.45;-11;1744281078709
-2348.71;9095.57;-12;1744281078719
-2367.87;9038.11;-11;1744281078758
-2367.87;9038.11;-11;1744281078769
-2358.29;9059.66;-11;1744281078859
-2372.65;9081.21;-11;1744281078873
-2370.26;9093.18;-11;1744281078882
-2365.47;9129.09;-11;1744281078890
-2343.92;9071.63;-11;1744281078911
-2343.92;9071.63;-11;1744281078917
-2327.16;9095.57;-11;1744281078958
-2351.11;9059.66;-12;1744281078973
-2360.68;9078.81;-11;1744281079006
-2370.26;9074.02;-11;1744281079014
-2375.05;9074.02;-12;1744281079059
-2367.87;9097.97;-11;1744281079069
-2341.53;9105.15;-11;1744281079109
-2343.92;9069.24;-11;1744281079123
-2334.35;9105.15;-12;1744281079156
-2334.35;9105.15;-12;1744281079163
-2389.41;8999.80;-11;1744281079210
-2389.41;8999.80;-11;1744281079224
-2329.56;9141.06;-11;1744281079256
-2329.56;9141.06;-11;1744281079264
-2375.05;9038.11;-11;1744281079308
-2375.05;9038.11;-11;1744281079322
-2339.14;9086.00;-12;1744281079357
-2339.14;9086.00;-12;1744281079368
-2367.87;9086.00;-10;1744281079411
-2367.87;9086.00;-10;1744281079425
-2367.87;9014.17;-11;1744281079476
-2367.87;9074.02;-11;1744281079485
-2348.71;9097.97;-11;1744281079506
-2355.89;9078.81;-10;1744281079512
-2363.08;9100.36;-11;1744281079560
-2363.08;9100.36;-11;1744281079575
-2353.50;9050.08;-12;1744281079608
