10103.53;517.15;67.0
10108.32;519.54;74.2
10103.53;526.72;83.8
10105.93;524.33;81.4
10108.32;526.72;83.8
10101.14;521.94;83.8
10096.35;512.36;71.8
10108.32;517.15;62.2
10110.71;531.51;64.6
10105.93;533.91;79.0
10108.32;524.33;76.6
10103.53;529.12;64.6
10110.71;529.12;71.8
10105.93;512.36;79.0
10108.32;514.75;81.4
10103.53;514.75;76.6
10101.14;517.15;81.4
10098.74;519.54;76.6
10101.14;524.33;88.5
10103.53;521.94;69.4
10105.93;519.54;74.2
10110.71;517.15;81.4
10110.71;512.36;81.4
10103.53;519.54;86.1
10108.32;517.15;67.0
10105.93;517.15;74.2
10113.11;519.54;76.6
10105.93;517.15;83.8
10108.32;514.75;88.5
10101.14;519.54;76.6
10105.93;512.36;76.6
10105.93;512.36;81.4
10110.71;519.54;76.6
10110.71;519.54;76.6
10105.93;509.96;76.6
10108.32;512.36;81.4
10105.93;519.54;76.6
10105.93;517.15;71.8
10115.50;514.75;71.8
10110.71;526.72;71.8
10108.32;519.54;83.8
10113.11;517.15;83.8
10105.93;517.15;81.4
10108.32;521.94;79.0
10103.53;519.54;79.0
10101.14;519.54;83.8
10103.53;517.15;79.0
10098.74;524.33;79.0
10105.93;529.12;79.0
10105.93;526.72;64.6
10103.53;536.30;76.6
10103.53;521.94;71.8
10105.93;519.54;76.6
10110.71;519.54;95.7
10103.53;529.12;79.0
10101.14;521.94;83.8
10101.14;514.75;71.8
10103.53;521.94;67.0
10098.74;512.36;69.4
10108.32;509.96;71.8
10108.32;519.54;69.4
10110.71;526.72;83.8
10108.32;517.15;69.4
10110.71;524.33;67.0
10103.53;517.15;76.6
10101.14;524.33;69.4
10108.32;524.33;71.8
10096.35;526.72;64.6
10103.53;514.75;71.8
10101.14;517.15;69.4
10101.14;517.15;74.2
10103.53;519.54;88.5
10105.93;521.94;76.6
10108.32;517.15;81.4
10108.32;517.15;81.4
10108.32;517.15;81.4
10105.93;524.33;90.9
10105.93;524.33;76.6
10108.32;514.75;71.8
10105.93;529.12;64.6
10110.71;517.15;71.8
10108.32;521.94;74.2
10115.50;521.94;69.4
10103.53;526.72;59.8
10105.93;526.72;67.0
10103.53;519.54;71.8
10091.56;514.75;71.8
10103.53;524.33;83.8
10103.53;519.54;74.2
10098.74;512.36;71.8
10098.74;517.15;81.4
10098.74;519.54;64.6
10113.11;524.33;76.6
10113.11;521.94;69.4
10105.93;521.94;62.2
10098.74;519.54;69.4
10098.74;519.54;64.6
10103.53;514.75;76.6
10101.14;521.94;83.8
10105.93;509.96;81.4
10105.93;519.54;83.8
10113.11;514.75;79.0
10105.93;521.94;74.2
10103.53;531.51;71.8
10110.71;524.33;81.4
10105.93;517.15;69.4
10105.93;524.33;62.2
10101.14;519.54;74.2
10101.14;509.96;69.4
10110.71;514.75;71.8
10115.50;519.54;81.4
10108.32;524.33;83.8
10110.71;521.94;83.8
10105.93;521.94;64.6
10110.71;519.54;74.2
10108.32;524.33;67.0
10108.32;524.33;67.0
10101.14;524.33;67.0
10110.71;524.33;76.6
10103.53;524.33;69.4
10101.14;524.33;62.2
10108.32;524.33;79.0
10108.32;524.33;79.0
10105.93;531.51;74.2
10115.50;519.54;79.0
10108.32;517.15;81.4
10113.11;521.94;79.0
10113.11;529.12;81.4
10105.93;519.54;69.4
10101.14;519.54;76.6
10105.93;519.54;79.0
10110.71;519.54;74.2
10105.93;529.12;81.4
10110.71;524.33;83.8
10101.14;521.94;76.6
10108.32;517.15;83.8
10110.71;514.75;79.0
10103.53;509.96;86.1
10101.14;521.94;79.0
10113.11;526.72;69.4
10113.11;526.72;69.4
10105.93;524.33;79.0
10105.93;521.94;79.0
10108.32;521.94;69.4
10098.74;514.75;76.6
10108.32;514.75;79.0
10108.32;519.54;88.5
10108.32;519.54;88.5
10110.71;519.54;83.8
10108.32;514.75;86.1
10103.53;519.54;81.4
10101.14;533.91;67.0
10103.53;526.72;69.4
10105.93;526.72;69.4
10108.32;526.72;74.2
10098.74;509.96;88.5
10103.53;509.96;74.2
10098.74;512.36;67.0
10093.95;519.54;83.8
10098.74;521.94;67.0
10108.32;536.30;69.4
10108.32;533.91;69.4
10101.14;519.54;71.8
10113.11;526.72;62.2
10105.93;521.94;59.8
10103.53;514.75;74.2
10098.74;512.36;76.6
10108.32;512.36;69.4
10108.32;517.15;86.1
10108.32;521.94;83.8
10108.32;524.33;76.6
10105.93;519.54;83.8
10105.93;524.33;76.6
10110.71;519.54;71.8
10110.71;526.72;71.8
10105.93;526.72;76.6
10103.53;519.54;52.6
10105.93;519.54;67.0
10108.32;519.54;88.5
10103.53;517.15;69.4
10108.32;517.15;69.4
10108.32;517.15;79.0
10105.93;517.15;74.2
10103.53;519.54;76.6
10098.74;519.54;71.8
10103.53;521.94;88.5
10101.14;517.15;74.2
10098.74;517.15;76.6
10103.53;517.15;67.0
10108.32;519.54;74.2
10105.93;519.54;81.4
10105.93;524.33;86.1
10110.71;529.12;76.6
10110.71;521.94;67.0
10105.93;524.33;69.4
10098.74;521.94;81.4
10103.53;519.54;88.5
10105.93;526.72;81.4
10105.93;521.94;71.8
10113.11;524.33;67.0
10103.53;521.94;74.2
10098.74;519.54;74.2
10108.32;524.33;69.4
10105.93;524.33;76.6
10103.53;514.75;83.8
10098.74;514.75;59.8
10101.14;526.72;62.2
10103.53;514.75;67.0
10103.53;517.15;74.2
10096.35;519.54;76.6
10108.32;521.94;71.8
10108.32;521.94;86.1
10110.71;526.72;79.0
10105.93;529.12;74.2
10105.93;524.33;64.6
10108.32;519.54;81.4
10110.71;521.94;81.4
10103.53;521.94;67.0
10103.53;521.94;67.0
10101.14;529.12;76.6
10103.53;526.72;67.0
10105.93;519.54;79.0
10105.93;524.33;81.4
10103.53;524.33;79.0
10096.35;524.33;67.0
10093.95;517.15;81.4
10098.74;521.94;83.8
10101.14;524.33;81.4
10096.35;517.15;83.8
10105.93;521.94;76.6
10101.14;521.94;83.8
10101.14;519.54;83.8
10108.32;521.94;88.5
10103.53;521.94;79.0
10108.32;524.33;79.0
10110.71;521.94;79.0
10108.32;517.15;76.6
10110.71;521.94;76.6
10103.53;519.54;69.4
10103.53;524.33;55.0
10101.14;521.94;64.6
10105.93;526.72;71.8
10110.71;526.72;79.0
10110.71;529.12;74.2
10108.32;519.54;67.0
10103.53;512.36;69.4
10105.93;512.36;79.0
10105.93;521.94;79.0
10110.71;519.54;90.9
10113.11;519.54;83.8
10113.11;519.54;79.0
10105.93;517.15;93.3
10108.32;514.75;76.6
10110.71;519.54;79.0
10105.93;521.94;86.1
10103.53;521.94;79.0
10101.14;529.12;71.8
10103.53;526.72;71.8
10105.93;514.75;69.4
10101.14;521.94;64.6
10110.71;514.75;79.0
10105.93;521.94;88.5
10113.11;514.75;74.2
10108.32;514.75;74.2
10103.53;517.15;83.8
10110.71;524.33;83.8
10117.90;519.54;76.6
10098.74;524.33;79.0
10101.14;524.33;74.2
10103.53;524.33;69.4
10101.14;521.94;76.6
10108.32;526.72;81.4
10105.93;521.94;67.0
10103.53;517.15;69.4
10113.11;517.15;79.0
10105.93;524.33;62.2
10101.14;529.12;76.6
10105.93;517.15;62.2
10105.93;517.15;62.2
10105.93;517.15;79.0
10108.32;517.15;83.8
10110.71;521.94;71.8
10115.50;521.94;71.8
10110.71;526.72;74.2
10103.53;524.33;88.5
10103.53;524.33;88.5
10103.53;521.94;86.1
10096.35;524.33;74.2
10105.93;521.94;81.4
10108.32;524.33;71.8
10101.14;521.94;74.2
10117.90;526.72;62.2
10113.11;524.33;79.0
10108.32;519.54;64.6
10113.11;517.15;64.6
10105.93;521.94;67.0
10115.50;514.75;69.4
10113.11;517.15;81.4
10110.71;524.33;88.5
10105.93;521.94;83.8
10108.32;517.15;76.6
10105.93;521.94;67.0
10113.11;519.54;79.0
10103.53;517.15;74.2
10105.93;514.75;74.2
10113.11;517.15;71.8
10108.32;519.54;76.6
10101.14;521.94;86.1
10101.14;519.54;86.1
10105.93;521.94;74.2
10115.50;514.75;67.0
10113.11;517.15;69.4
10101.14;512.36;90.9
10103.53;514.75;90.9
10110.71;517.15;81.4
10110.71;517.15;81.4
10108.32;524.33;76.6
10103.53;524.33;76.6
10105.93;524.33;67.0
10098.74;519.54;71.8
10096.35;517.15;74.2
10103.53;507.57;83.8
10110.71;519.54;76.6
10103.53;519.54;79.0
10105.93;509.96;74.2
10105.93;519.54;71.8
10110.71;517.15;67.0
10103.53;517.15;79.0
10105.93;517.15;76.6
10103.53;509.96;62.2
10113.11;514.75;67.0
10110.71;517.15;83.8
10108.32;521.94;76.6
10105.93;521.94;76.6
10108.32;521.94;81.4
10117.90;526.72;81.4
10108.32;519.54;64.6
10105.93;519.54;67.0
10108.32;517.15;76.6
10110.71;512.36;83.8
10110.71;519.54;71.8
10101.14;519.54;59.8
10105.93;521.94;69.4
10105.93;521.94;81.4
10103.53;529.12;74.2
10105.93;529.12;74.2
10110.71;526.72;76.6
10108.32;529.12;67.0
10101.14;524.33;67.0
10108.32;524.33;74.2
10101.14;531.51;90.9
10105.93;529.12;76.6
10105.93;521.94;76.6
10105.93;526.72;59.8
10103.53;524.33;74.2
10103.53;521.94;74.2
10105.93;521.94;64.6
10101.14;521.94;76.6
10096.35;519.54;79.0
10110.71;519.54;76.6
10105.93;529.12;69.4
10115.50;524.33;76.6
10110.71;524.33;88.5
10108.32;524.33;81.4
10110.71;517.15;79.0
10115.50;529.12;71.8
10117.90;519.54;71.8
10113.11;521.94;76.6
10101.14;521.94;71.8
10108.32;521.94;71.8
10105.93;521.94;69.4
10103.53;526.72;81.4
10103.53;531.51;71.8
10105.93;533.91;71.8
10108.32;526.72;95.7
10105.93;529.12;76.6
10105.93;524.33;79.0
10101.14;517.15;81.4
10108.32;514.75;69.4
10108.32;517.15;79.0
10103.53;517.15;71.8
10108.32;514.75;64.6
10098.74;514.75;79.0
10105.93;521.94;67.0
10103.53;526.72;69.4
10110.71;517.15;71.8
10113.11;521.94;69.4
10110.71;526.72;69.4
10110.71;521.94;59.8
10110.71;521.94;76.6
10103.53;526.72;88.5
10108.32;517.15;88.5
10108.32;524.33;79.0
10110.71;526.72;81.4
10105.93;521.94;76.6
10103.53;521.94;76.6
10113.11;524.33;81.4
10110.71;524.33;76.6
10110.71;526.72;83.8
10105.93;526.72;71.8
10098.74;524.33;71.8
10105.93;517.15;81.4
10098.74;512.36;79.0
10105.93;507.57;83.8
10105.93;512.36;79.0
10103.53;526.72;69.4
10105.93;517.15;81.4
10103.53;526.72;83.8
10103.53;526.72;83.8
10101.14;524.33;90.9
10103.53;526.72;86.1
10103.53;526.72;86.1
10108.32;524.33;81.4
10113.11;519.54;76.6
10108.32;517.15;71.8
10110.71;524.33;76.6
10108.32;526.72;71.8
10105.93;524.33;71.8
10103.53;524.33;88.5
10113.11;529.12;83.8
10105.93;526.72;71.8
10115.50;521.94;81.4
10113.11;526.72;76.6
10113.11;521.94;64.6
10108.32;519.54;62.2
10105.93;524.33;67.0
10103.53;514.75;74.2
10105.93;524.33;79.0
10101.14;519.54;57.4
10101.14;514.75;67.0
10096.35;524.33;69.4
10101.14;524.33;83.8
10103.53;521.94;71.8
10110.71;519.54;69.4
10108.32;517.15;69.4
10113.11;512.36;62.2
10108.32;505.18;74.2
10103.53;519.54;67.0
10103.53;521.94;69.4
10103.53;521.94;79.0
10103.53;521.94;79.0
10105.93;521.94;81.4
10103.53;529.12;67.0
10101.14;526.72;69.4
10101.14;524.33;81.4
10103.53;524.33;79.0
10110.71;521.94;67.0
10101.14;529.12;67.0
10105.93;531.51;69.4
10110.71;524.33;76.6
10105.93;517.15;71.8
10103.53;514.75;69.4
10103.53;524.33;81.4
10103.53;521.94;86.1
10098.74;519.54;81.4
10108.32;519.54;79.0
10101.14;529.12;69.4
10108.32;524.33;69.4
10115.50;526.72;62.2
10108.32;526.72;79.0
10113.11;531.51;83.8
10113.11;531.51;74.2
10113.11;531.51;74.2
10117.90;519.54;67.0
10108.32;521.94;71.8
10110.71;517.15;67.0
10113.11;519.54;81.4
10113.11;519.54;81.4
10113.11;514.75;79.0
10108.32;533.91;79.0
10113.11;524.33;83.8
10108.32;519.54;76.6
10108.32;519.54;76.6
10105.93;524.33;79.0
10108.32;529.12;62.2
10113.11;519.54;69.4
10110.71;524.33;83.8
10113.11;519.54;93.3
10115.50;512.36;69.4
10113.11;512.36;81.4
10115.50;519.54;86.1
10115.50;531.51;69.4
10108.32;524.33;81.4
10108.32;512.36;67.0
10105.93;502.78;64.6
10096.35;517.15;69.4
10101.14;517.15;76.6
10101.14;524.33;69.4
10110.71;521.94;67.0
10110.71;519.54;71.8
10105.93;512.36;76.6
10105.93;512.36;76.6
10113.11;509.96;83.8
10103.53;517.15;74.2
10105.93;517.15;86.1
10105.93;524.33;79.0
10108.32;524.33;83.8
10098.74;521.94;74.2
10101.14;514.75;83.8
10103.53;517.15;88.5
10108.32;521.94;93.3
10105.93;524.33;88.5
10108.32;521.94;81.4
10115.50;529.12;76.6
10115.50;529.12;76.6
10105.93;526.72;88.5
10113.11;521.94;81.4
10108.32;519.54;69.4
10105.93;526.72;71.8
10105.93;524.33;67.0
10105.93;517.15;79.0
10108.32;524.33;76.6
10105.93;521.94;69.4
10108.32;524.33;67.0
10110.71;524.33;71.8
10113.11;519.54;71.8
10101.14;521.94;76.6
10110.71;521.94;79.0
10098.74;524.33;74.2
10098.74;521.94;69.4
10103.53;521.94;79.0
10105.93;521.94;67.0
10101.14;524.33;74.2
10108.32;521.94;81.4
10101.14;521.94;86.1
10101.14;526.72;76.6
10096.35;526.72;81.4
10101.14;521.94;81.4
10096.35;521.94;69.4
10103.53;519.54;67.0
10103.53;519.54;67.0
10101.14;526.72;62.2
10105.93;529.12;62.2
10108.32;524.33;71.8
10108.32;524.33;71.8
10110.71;521.94;81.4
10110.71;519.54;74.2
10105.93;521.94;83.8
10098.74;524.33;83.8
10103.53;526.72;88.5
10103.53;517.15;90.9
10103.53;519.54;74.2
10110.71;514.75;74.2
10105.93;517.15;86.1
10110.71;521.94;79.0
10103.53;517.15;74.2
10101.14;526.72;74.2
10101.14;526.72;74.2
10101.14;519.54;69.4
10105.93;517.15;71.8
10113.11;521.94;79.0
10110.71;519.54;69.4
10108.32;529.12;69.4
10103.53;524.33;76.6
10098.74;531.51;69.4
10108.32;521.94;79.0
10108.32;524.33;76.6
10108.32;529.12;74.2
10103.53;524.33;81.4
10103.53;529.12;86.1
10105.93;521.94;86.1
10101.14;512.36;90.9
10101.14;517.15;76.6
10101.14;514.75;79.0
10110.71;521.94;74.2
10113.11;526.72;71.8
10101.14;517.15;69.4
10101.14;519.54;79.0
10103.53;514.75;76.6
10105.93;517.15;81.4
10103.53;524.33;83.8
10113.11;529.12;88.5
10108.32;526.72;79.0
10105.93;524.33;79.0
10101.14;533.91;83.8
10103.53;529.12;74.2
10105.93;514.75;69.4
10101.14;519.54;71.8
10096.35;529.12;67.0
10101.14;524.33;67.0
10103.53;514.75;62.2
10108.32;519.54;67.0
10108.32;519.54;74.2
10113.11;524.33;74.2
10105.93;512.36;81.4
10113.11;521.94;64.6
10105.93;524.33;57.4
10108.32;521.94;86.1
10096.35;512.36;71.8
10096.35;512.36;69.4
10105.93;519.54;86.1
10105.93;519.54;86.1
10103.53;519.54;81.4
10117.90;517.15;93.3
10113.11;533.91;88.5
10110.71;524.33;81.4
10110.71;519.54;74.2
10103.53;526.72;69.4
10115.50;521.94;64.6
10120.29;521.94;67.0
10105.93;521.94;62.2
10105.93;521.94;62.2
10113.11;529.12;67.0
10110.71;509.96;79.0
10105.93;526.72;76.6
10115.50;529.12;71.8
10105.93;524.33;79.0
10108.32;512.36;81.4
10115.50;524.33;67.0
10093.95;521.94;62.2
10096.35;514.75;79.0
10105.93;521.94;59.8
10105.93;521.94;74.2
10103.53;514.75;79.0
10101.14;512.36;81.4
10113.11;517.15;83.8
10098.74;514.75;86.1
10098.74;519.54;76.6
10105.93;517.15;64.6
10098.74;512.36;71.8
10098.74;509.96;79.0
10108.32;517.15;62.2
10108.32;517.15;79.0
10103.53;512.36;81.4
10108.32;519.54;76.6
10120.29;521.94;76.6
10108.32;517.15;79.0
10113.11;519.54;81.4
10108.32;517.15;86.1
10105.93;521.94;79.0
10103.53;526.72;76.6
10108.32;514.75;79.0
10110.71;514.75;76.6
10108.32;529.12;83.8
10103.53;531.51;74.2
10101.14;517.15;88.5
10096.35;509.96;88.5
10105.93;529.12;69.4
10103.53;517.15;81.4
10103.53;517.15;81.4
10110.71;519.54;76.6
10101.14;521.94;69.4
10103.53;521.94;88.5
10105.93;512.36;95.7
10101.14;517.15;76.6
10110.71;533.91;81.4
10113.11;538.70;74.2
10110.71;521.94;81.4
10105.93;521.94;76.6
10101.14;519.54;69.4
10108.32;524.33;79.0
10113.11;519.54;71.8
10103.53;512.36;76.6
10096.35;519.54;71.8
10110.71;521.94;62.2
10103.53;536.30;86.1
10108.32;524.33;86.1
10117.90;507.57;64.6
10108.32;505.18;71.8
10096.35;524.33;76.6
10105.93;536.30;71.8
10098.74;500.39;79.0
10098.74;500.39;79.0
10105.93;524.33;81.4
10108.32;531.51;74.2
10103.53;519.54;64.6
10098.74;490.81;71.8
10113.11;514.75;71.8
10096.35;541.09;79.0
10105.93;526.72;81.4
10115.50;502.78;69.4
10098.74;543.48;88.5
10098.74;543.48;88.5
10103.53;533.91;69.4
10110.71;505.18;62.2
10105.93;500.39;86.1
10103.53;533.91;83.8
10113.11;545.88;64.6
10101.14;524.33;76.6
10103.53;502.78;81.4
10117.90;524.33;69.4
10105.93;548.27;71.8
10108.32;531.51;71.8
10101.14;509.96;69.4
10108.32;512.36;62.2
10096.35;538.70;67.0
10101.14;536.30;71.8
10110.71;512.36;55.0
10108.32;505.18;62.2
10105.93;529.12;76.6
10110.71;536.30;62.2
10117.90;524.33;76.6
10108.32;502.78;76.6
10110.71;533.91;69.4
10110.71;533.91;69.4
10096.35;519.54;83.8
10110.71;514.75;64.6
10115.50;529.12;57.4
10103.53;538.70;62.2
10101.14;531.51;81.4
10110.71;519.54;69.4
10113.11;514.75;81.4
10108.32;533.91;76.6
10117.90;526.72;79.0
10117.90;526.72;79.0
10105.93;517.15;83.8
10108.32;524.33;76.6
10101.14;531.51;67.0
10091.56;529.12;64.6
10093.95;512.36;76.6
10101.14;521.94;79.0
10103.53;531.51;74.2
10108.32;529.12;74.2
10101.14;517.15;69.4
10105.93;502.78;79.0
10108.32;519.54;81.4
10105.93;524.33;76.6
10103.53;517.15;71.8
10105.93;512.36;71.8
10105.93;531.51;76.6
10108.32;548.27;74.2
10105.93;538.70;86.1
10098.74;524.33;79.0
10093.95;519.54;76.6
10098.74;531.51;79.0
10101.14;531.51;64.6
10098.74;517.15;74.2
10105.93;514.75;71.8
10103.53;529.12;88.5
10091.56;531.51;86.1
10096.35;517.15;71.8
10101.14;521.94;83.8
10093.95;521.94;90.9
10098.74;526.72;83.8
10108.32;521.94;69.4
10115.50;512.36;90.9
10115.50;519.54;79.0
10108.32;526.72;76.6
10105.93;529.12;76.6
10108.32;524.33;69.4
10108.32;521.94;74.2
10103.53;529.12;74.2
10105.93;519.54;83.8
10105.93;512.36;76.6
10108.32;531.51;74.2
10108.32;531.51;74.2
10108.32;531.51;74.2
10105.93;521.94;64.6
10103.53;509.96;67.0
10098.74;519.54;71.8
10103.53;526.72;81.4
10103.53;531.51;79.0
10096.35;514.75;62.2
10101.14;529.12;74.2
10098.74;526.72;81.4
10103.53;524.33;74.2
10108.32;517.15;67.0
10110.71;531.51;74.2
10113.11;526.72;74.2
10108.32;536.30;88.5
10105.93;514.75;76.6
10105.93;514.75;76.6
10093.95;524.33;71.8
10089.17;519.54;79.0
10103.53;517.15;90.9
10108.32;517.15;88.5
10098.74;531.51;81.4
10098.74;531.51;81.4
10103.53;529.12;71.8
10098.74;521.94;71.8
10098.74;517.15;81.4
10098.74;524.33;90.9
10108.32;519.54;74.2
10108.32;526.72;79.0
10108.32;526.72;79.0
10110.71;519.54;76.6
10108.32;512.36;67.0
10101.14;517.15;69.4
10103.53;519.54;83.8
10110.71;514.75;86.1
10103.53;505.18;102.
10105.93;519.54;86.1
10105.93;514.75;93.3
10098.74;526.72;76.6
10096.35;526.72;76.6
10101.14;521.94;64.6
10103.53;519.54;64.6
10110.71;519.54;67.0
10103.53;517.15;71.8
10115.50;524.33;74.2
10113.11;521.94;74.2
10108.32;524.33;62.2
10108.32;526.72;81.4
10110.71;519.54;74.2
10108.32;517.15;71.8
10108.32;517.15;88.5
10110.71;531.51;83.8
10110.71;526.72;81.4
10120.29;521.94;79.0
10113.11;524.33;74.2
10110.71;521.94;76.6
10098.74;541.09;83.8
10108.32;462.08;69.4
10098.74;531.51;88.5
10170.57;584.19;90.9
10125.08;548.27;79.0
10132.26;557.85;67.0
10110.71;512.36;76.6
10110.71;512.36;76.6
10117.90;519.54;88.5
10110.71;548.27;95.7
10120.29;505.18;81.4
10105.93;524.33;93.3
10125.08;531.51;67.0
10089.17;521.94;107.
10108.32;541.09;71.8
10115.50;521.94;69.4
10101.14;536.30;83.8
10117.90;521.94;62.2
10105.93;541.09;67.0
10115.50;521.94;88.5
10120.29;509.96;69.4
10105.93;543.48;83.8
10101.14;514.75;69.4
10105.93;545.88;90.9
10122.68;517.15;64.6
10113.11;529.12;95.7
10113.11;529.12;69.4
10139.44;517.15;59.8
10101.14;521.94;74.2
10127.47;521.94;69.4
10093.95;507.57;79.0
10115.50;538.70;62.2
10122.68;507.57;69.4
10115.50;538.70;83.8
10117.90;509.96;76.6
10096.35;543.48;86.1
10103.53;524.33;62.2
10113.11;524.33;67.0
10110.71;536.30;102.
10127.47;507.57;76.6
10115.50;524.33;100.
10122.68;519.54;69.4
10132.26;521.94;83.8
10110.71;524.33;83.8
10125.08;521.94;62.2
10091.56;507.57;90.9
10129.87;524.33;55.0
10110.71;509.96;67.0
10103.53;533.91;59.8
10120.29;512.36;55.0
10096.35;526.72;74.2
10115.50;514.75;67.0
10101.14;514.75;86.1
10120.29;521.94;76.6
10093.95;543.48;102.
10093.95;543.48;102.
10129.87;529.12;59.8
10089.17;521.94;86.1
10113.11;521.94;64.6
10098.74;524.33;67.0
10103.53;531.51;50.2
10122.68;509.96;69.4
10110.71;545.88;81.4
10108.32;509.96;59.8
10091.56;536.30;67.0
10108.32;519.54;55.0
10117.90;536.30;74.2
10105.93;543.48;86.1
10132.26;505.18;74.2
10093.95;533.91;93.3
10120.29;509.96;76.6
10117.90;521.94;79.0
10098.74;524.33;98.1
10122.68;526.72;62.2
10096.35;531.51;90.9
