time,value
5741,-9490.62
5742,-9512.16
5743,-9483.43
5744,-9481.04
5745,-9500.19
5746,-9485.83
5747,-9488.22
5748,-9493.01
5749,-9481.04
5750,-9497.80
5751,-9483.43
5752,-9512.16
5753,-9507.37
5754,-9473.86
5755,-9507.37
5756,-9471.46
5757,-9495.40
5758,-9504.98
5759,-9495.40
5760,-9509.77
5761,-9488.22
5762,-9514.56
5763,-9483.43
5764,-9504.98
5765,-9504.98
5766,-9497.80
5767,-9509.77
5768,-9490.62
5769,-9495.40
5770,-9502.59
5771,-9483.43
5772,-9521.74
5773,-9483.43
5774,-9504.98
5775,-9490.62
5776,-9493.01
5777,-9504.98
5778,-9514.56
5779,-9514.56
5780,-9485.83
5781,-9502.59
5782,-9500.19
5783,-9497.80
5784,-9512.16
5785,-9483.43
5786,-9519.35
5787,-9504.98
5788,-9512.16
5789,-9519.35
5790,-9495.40
5791,-9519.35
5792,-9502.59
5793,-9502.59
5794,-9509.77
5795,-9497.80
5796,-9502.59
5797,-9493.01
5798,-9497.80
5799,-9504.98
5800,-9473.86
5801,-9512.16
5802,-9483.43
5803,-9497.80
5804,-9497.80
5805,-9481.04
5806,-9524.13
5807,-9478.64
5808,-9509.77
5809,-9497.80
5810,-9490.62
5811,-9502.59
5812,-9483.43
5813,-9504.98
5814,-9495.40
5815,-9490.62
5816,-9507.37
5817,-9493.01
5818,-9490.62
5819,-9504.98
5820,-9485.83
5821,-9521.74
5822,-9497.80
5823,-9490.62
5824,-9504.98
5825,-9485.83
5826,-9514.56
5827,-9464.28
5828,-9516.95
5829,-9507.37
5830,-9485.83
5831,-9519.35
5832,-9473.86
5833,-9509.77
5834,-9500.19
5835,-9493.01
5836,-9502.59
5837,-9488.22
5838,-9500.19
5839,-9495.40
5840,-9495.40
5841,-9512.16
5842,-9488.22
5843,-9500.19
5844,-9483.43
5845,-9504.98
5846,-9488.22
5847,-9488.22
5848,-9507.37
5849,-9481.04
5850,-9483.43
5851,-9476.25
5852,-9483.43
5853,-9481.04
5854,-9493.01
5855,-9500.19
5856,-9481.04
5857,-9485.83
5858,-9500.19
5859,-9485.83
5860,-9478.64
5861,-9493.01
5862,-9490.62
5863,-9488.22
5864,-9495.40
5865,-9495.40
5866,-9490.62
5867,-9488.22
5868,-9490.62
5869,-9483.43
5870,-9500.19
5871,-9502.59
5872,-9478.64
5873,-9488.22
5874,-9504.98
5875,-9493.01
5876,-9493.01
5877,-9504.98
5878,-9488.22
5879,-9488.22
5880,-9490.62
5881,-9493.01
5882,-9493.01
5883,-9502.59
5884,-9502.59
5885,-9500.19
5886,-9500.19
5887,-9497.80
5888,-9493.01
5889,-9507.37
5890,-9488.22
5891,-9481.04
5892,-9500.19
5893,-9502.59
5894,-9488.22
5895,-9488.22
5896,-9514.56
5897,-9500.19
5898,-9490.62
5899,-9504.98
5900,-9500.19
5901,-9485.83
5902,-9497.80
5903,-9504.98
5904,-9483.43
5905,-9502.59
5906,-9512.16
5907,-9481.04
5908,-9488.22
5909,-9507.37
5910,-9485.83
5911,-9485.83
5912,-9502.59
5913,-9497.80
5914,-9476.25
5915,-9497.80
5916,-9504.98
5917,-9476.25
5918,-9493.01
5919,-9516.95
5920,-9481.04
5921,-9481.04
5922,-9507.37
5923,-9502.59
5924,-9481.04
5925,-9502.59
5926,-9504.98
5927,-9473.86
5928,-9490.62
5929,-9504.98
5930,-9476.25
5931,-9488.22
5932,-9512.16
5933,-9502.59
5934,-9473.86
5935,-9495.40
5936,-9514.56
5937,-9483.43
5938,-9485.83
5939,-9495.40
5940,-9483.43
5941,-9488.22
5942,-9509.77
5943,-9490.62
5944,-9471.46
5945,-9495.40
5946,-9500.19
5947,-9473.86
5948,-9495.40
5949,-9507.37
5950,-9476.25
5951,-9488.22
5952,-9512.16
5953,-9481.04
5954,-9481.04
5955,-9514.56
5956,-9509.77
5957,-9481.04
5958,-9493.01
5959,-9514.56
5960,-9488.22
5961,-9488.22
5962,-9504.98
5963,-9493.01
5964,-9490.62
5965,-9495.40
5966,-9493.01
5967,-9481.04
5968,-9504.98
5969,-9507.37
5970,-9483.43
5971,-9485.83
5972,-9514.56
5973,-9490.62
5974,-9471.46
5975,-9493.01
5976,-9495.40
5977,-9481.04
5978,-9488.22
5979,-9502.59
5980,-9476.25
5981,-9485.83
5982,-9512.16
5983,-9488.22
5984,-9478.64
5985,-9490.62
5986,-9500.19
5987,-9466.67
5988,-9478.64
5989,-9507.37
5990,-9483.43
5991,-9471.46
5992,-9500.19
5993,-9497.80
5994,-9481.04
5995,-9495.40
5996,-9504.98
5997,-9493.01
5998,-9497.80
5999,-9512.16
6000,-9497.80
6001,-9488.22
6002,-9504.98
6003,-9488.22
6004,-9481.04
6005,-9493.01
6006,-9497.80
6007,-9471.46
6008,-9493.01
6009,-9500.19
6010,-9478.64
6011,-9476.25
6012,-9509.77
6013,-9490.62
6014,-9483.43
6015,-9500.19
6016,-9490.62
6017,-9485.83
6018,-9493.01
6019,-9509.77
6020,-9483.43
6021,-9485.83
6022,-9514.56
6023,-9497.80
6024,-9481.04
6025,-9497.80
6026,-9497.80
6027,-9483.43
6028,-9497.80
6029,-9512.16
6030,-9478.64
6031,-9481.04
6032,-9504.98
6033,-9490.62
6034,-9481.04
6035,-9493.01
6036,-9495.40
6037,-9481.04
6038,-9488.22
6039,-9512.16
6040,-9493.01
6041,-9488.22
6042,-9504.98
6043,-9488.22
6044,-9478.64
6045,-9504.98
6046,-9502.59
6047,-9483.43
6048,-9490.62
6049,-9514.56
6050,-9493.01
6051,-9476.25
6052,-9497.80
6053,-9500.19
6054,-9478.64
6055,-9495.40
6056,-9500.19
6057,-9476.25
6058,-9481.04
6059,-9509.77
6060,-9476.25
6061,-9485.83
6062,-9507.37
6063,-9495.40
6064,-9478.64
6065,-9495.40
6066,-9502.59
6067,-9478.64
6068,-9493.01
6069,-9509.77
6070,-9490.62
6071,-9485.83
6072,-9514.56
6073,-9488.22
6074,-9476.25
6075,-9495.40
6076,-9497.80
6077,-9471.46
6078,-9488.22
6079,-9509.77
6080,-9493.01
6081,-9481.04
6082,-9507.37
6083,-9493.01
6084,-9473.86
6085,-9500.19
6086,-9500.19
6087,-9473.86
6088,-9490.62
6089,-9507.37
6090,-9485.83
6091,-9483.43
6092,-9504.98
6093,-9488.22
6094,-9473.86
6095,-9500.19
6096,-9495.40
6097,-9473.86
6098,-9490.62
6099,-9514.56
6100,-9485.83
6101,-9481.04
6102,-9504.98
6103,-9497.80
6104,-9483.43
6105,-9483.43
6106,-9497.80
6107,-9493.01
6108,-9488.22
6109,-9500.19
6110,-9485.83
6111,-9478.64
6112,-9497.80
6113,-9495.40
6114,-9469.07
6115,-9488.22
6116,-9504.98
6117,-9493.01
6118,-9483.43
6119,-9497.80
6120,-9502.59
6121,-9476.25
6122,-9490.62
6123,-9509.77
6124,-9490.62
6125,-9476.25
6126,-9500.19
6127,-9490.62
6128,-9483.43
6129,-9497.80
6130,-9504.98
6131,-9481.04
6132,-9478.64
6133,-9502.59
6134,-9500.19
6135,-9485.83
6136,-9502.59
6137,-9504.98
6138,-9478.64
6139,-9483.43
6140,-9500.19
6141,-9473.86
6142,-9478.64
6143,-9502.59
6144,-9500.19
6145,-9481.04
6146,-9495.40
6147,-9507.37
6148,-9485.83
6149,-9493.01
6150,-9512.16
6151,-9495.40
6152,-9490.62
6153,-9509.77
6154,-9504.98
6155,-9493.01
6156,-9493.01
6157,-9504.98
6158,-9483.43
6159,-9483.43
6160,-9507.37
6161,-9490.62
6162,-9476.25
6163,-9504.98
6164,-9507.37
6165,-9481.04
6166,-9488.22
6167,-9500.19
6168,-9490.62
6169,-9483.43
6170,-9512.16
6171,-9509.77
6172,-9481.04
6173,-9495.40
6174,-9516.95
6175,-9493.01
6176,-9493.01
6177,-9500.19
6178,-9502.59
6179,-9490.62
6180,-9500.19
6181,-9507.37
6182,-9478.64
6183,-9495.40
6184,-9516.95
6185,-9485.83
6186,-9488.22
6187,-9509.77
6188,-9493.01
6189,-9490.62
6190,-9490.62
6191,-9512.16
6192,-9488.22
6193,-9497.80
6194,-9524.13
6195,-9485.83
6196,-9483.43
6197,-9514.56
6198,-9495.40
6199,-9509.77
6200,-9509.77
6201,-9507.37
6202,-9476.25
6203,-9509.77
6204,-9502.59
6205,-9483.43
6206,-9476.25
6207,-9497.80
6208,-9483.43
6209,-9476.25
6210,-9495.40
6211,-9500.19
6212,-9514.56
6213,-9457.10
6214,-9514.56
6215,-9476.25
6216,-9500.19
6217,-9488.22
6218,-9516.95
6219,-9488.22
6220,-9507.37
6221,-9512.16
6222,-9502.59
6223,-9502.59
6224,-9521.74
6225,-9490.62
6226,-9512.16
6227,-9497.80
6228,-9493.01
6229,-9495.40
6230,-9485.83
6231,-9509.77
6232,-9476.25
6233,-9504.98
6234,-9490.62
6235,-9490.62
6236,-9490.62
6237,-9485.83
6238,-9502.59
6239,-9495.40
6240,-9502.59
6241,-9519.35
6242,-9483.43
6243,-9500.19
6244,-9493.01
6245,-9488.22
6246,-9500.19
6247,-9485.83
6248,-9507.37
6249,-9471.46
6250,-9514.56
6251,-9493.01
6252,-9483.43
6253,-9504.98
6254,-9488.22
6255,-9500.19
6256,-9497.80
6257,-9495.40
6258,-9512.16
6259,-9478.64
6260,-9512.16
6261,-9493.01
6262,-9502.59
6263,-9516.95
6264,-9490.62
6265,-9509.77
6266,-9481.04
6267,-9512.16
6268,-9493.01
6269,-9490.62
6270,-9500.19
6271,-9485.83
6272,-9507.37
6273,-9502.59
6274,-9495.40
6275,-9516.95
6276,-9497.80
6277,-9519.35
6278,-9488.22
6279,-9495.40
6280,-9504.98
6281,-9485.83
6282,-9514.56
6283,-9488.22
6284,-9504.98
6285,-9495.40
6286,-9488.22
6287,-9502.59
6288,-9483.43
6289,-9497.80
6290,-9512.16
6291,-9495.40
6292,-9507.37
6293,-9493.01
6294,-9504.98
6295,-9504.98
6296,-9493.01
6297,-9512.16
6298,-9476.25
6299,-9509.77
6300,-9481.04
6301,-9497.80
6302,-9500.19
6303,-9495.40
6304,-9509.77
6305,-9481.04
6306,-9500.19
6307,-9497.80
6308,-9485.83
6309,-9512.16
6310,-9476.25
6311,-9514.56
6312,-9495.40
6313,-9495.40
6314,-9516.95
6315,-9485.83
6316,-9516.95
6317,-9485.83
6318,-9500.19
6319,-9504.98
6320,-9485.83
6321,-9502.59
6322,-9497.80
6323,-9502.59
6324,-9497.80
6325,-9478.64
6326,-9509.77
6327,-9473.86
6328,-9500.19
6329,-9471.46
6330,-9512.16
6331,-9500.19
6332,-9485.83
6333,-9497.80
6334,-9478.64
6335,-9493.01
6336,-9490.62
6337,-9493.01
6338,-9504.98
6339,-9476.25
6340,-9512.16
6341,-9488.22
6342,-9495.40
6343,-9502.59
6344,-9483.43
6345,-9512.16
6346,-9507.37
6347,-9507.37
6348,-9493.01
6349,-9500.19
6350,-9516.95
6351,-9481.04
6352,-9507.37
6353,-9495.40
6354,-9490.62
6355,-9512.16
6356,-9478.64
6357,-9512.16
6358,-9500.19
6359,-9507.37
6360,-9519.35
6361,-9495.40
6362,-9514.56
6363,-9476.25
6364,-9497.80
6365,-9500.19
6366,-9488.22
6367,-9504.98
6368,-9488.22
6369,-9514.56
6370,-9507.37
6371,-9495.40
6372,-9502.59
6373,-9485.83
6374,-9493.01
6375,-9512.16
6376,-9485.83
6377,-9512.16
6378,-9476.25
6379,-9502.59
6380,-9497.80
6381,-9490.62
6382,-9512.16
6383,-9481.04
6384,-9519.35
6385,-9490.62
6386,-9495.40
6387,-9502.59
6388,-9473.86
6389,-9500.19
6390,-9495.40
6391,-9497.80
6392,-9504.98
6393,-9483.43
6394,-9497.80
6395,-9485.83
6396,-9473.86
6397,-9504.98
6398,-9473.86
6399,-9514.56
6400,-9485.83
6401,-9500.19
6402,-9495.40
6403,-9488.22
6404,-9507.37
6405,-9478.64
6406,-9500.19
6407,-9504.98
6408,-9493.01
6409,-9514.56
6410,-9493.01
6411,-9516.95
6412,-9502.59
6413,-9514.56
6414,-9514.56
6415,-9493.01
6416,-9519.35
6417,-9481.04
6418,-9512.16
6419,-9504.98
6420,-9509.77
6421,-9504.98
6422,-9483.43
6423,-9500.19
6424,-9495.40
6425,-9485.83
6426,-9512.16
6427,-9488.22
6428,-9519.35
6429,-9481.04
6430,-9502.59
6431,-9488.22
6432,-9488.22
6433,-9488.22
6434,-9488.22
6435,-9502.59
6436,-9493.01
6437,-9490.62
6438,-9495.40
6439,-9481.04
6440,-9516.95
6441,-9476.25
6442,-9500.19
6443,-9478.64
6444,-9490.62
6445,-9504.98
6446,-9478.64
6447,-9500.19
6448,-9481.04
6449,-9495.40
6450,-9497.80
6451,-9485.83
6452,-9502.59
6453,-9502.59
6454,-9497.80
6455,-9521.74
6456,-9490.62
6457,-9516.95
6458,-9497.80
6459,-9483.43
6460,-9519.35
6461,-9485.83
6462,-9512.16
6463,-9485.83
6464,-9512.16
6465,-9495.40
6466,-9476.25
6467,-9500.19
6468,-9493.01
6469,-9500.19
6470,-9497.80
6471,-9495.40
6472,-9493.01
6473,-9493.01
6474,-9500.19
6475,-9509.77
6476,-9483.43
6477,-9519.35
6478,-9483.43
6479,-9519.35
6480,-9497.80
6481,-9495.40
6482,-9512.16
6483,-9481.04
6484,-9514.56
6485,-9495.40
6486,-9493.01
6487,-9493.01
6488,-9481.04
6489,-9500.19
6490,-9497.80
6491,-9490.62
6492,-9500.19
6493,-9481.04
6494,-9502.59
6495,-9497.80
6496,-9488.22
6497,-9507.37
6498,-9483.43
6499,-9512.16
6500,-9488.22
6501,-9495.40
6502,-9507.37
6503,-9478.64
6504,-9512.16
6505,-9483.43
6506,-9507.37
6507,-9504.98
6508,-9495.40
6509,-9497.80
6510,-9488.22
6511,-9497.80
6512,-9507.37
6513,-9488.22
6514,-9504.98
6515,-9490.62
6516,-9488.22
6517,-9509.77
6518,-9488.22
6519,-9521.74
6520,-9485.83
6521,-9502.59
6522,-9500.19
6523,-9478.64
6524,-9519.35
6525,-9483.43
6526,-9502.59
6527,-9485.83
6528,-9502.59
6529,-9507.37
6530,-9490.62
6531,-9500.19
6532,-9488.22
6533,-9495.40
6534,-9497.80
6535,-9485.83
6536,-9509.77
6537,-9469.07
6538,-9512.16
6539,-9490.62
6540,-9504.98
6541,-9507.37
6542,-9493.01
6543,-9509.77
6544,-9490.62
6545,-9512.16
6546,-9502.59
6547,-9490.62
6548,-9509.77
6549,-9476.25
6550,-9516.95
6551,-9485.83
6552,-9504.98
6553,-9490.62
6554,-9493.01
6555,-9493.01
6556,-9483.43
6557,-9504.98
6558,-9504.98
6559,-9493.01
6560,-9512.16
6561,-9476.25
6562,-9514.56
6563,-9473.86
6564,-9514.56
6565,-9488.22
6566,-9478.64
6567,-9495.40
6568,-9485.83
6569,-9507.37
6570,-9493.01
6571,-9493.01
6572,-9512.16
6573,-9488.22
6574,-9509.77
6575,-9485.83
6576,-9483.43
6577,-9507.37
6578,-9473.86
6579,-9509.77
6580,-9485.83
6581,-9507.37
6582,-9490.62
6583,-9493.01
6584,-9497.80
6585,-9476.25
6586,-9500.19
6587,-9485.83
6588,-9483.43
6589,-9504.98
6590,-9488.22
6591,-9514.56
6592,-9497.80
6593,-9490.62
6594,-9516.95
6595,-9485.83
6596,-9509.77
6597,-9476.25
6598,-9495.40
6599,-9495.40
6600,-9495.40
6601,-9507.37
6602,-9493.01
6603,-9504.98
6604,-9504.98
6605,-9493.01
6606,-9500.19
6607,-9483.43
6608,-9509.77
6609,-9481.04
6610,-9497.80
6611,-9497.80
6612,-9488.22
6613,-9519.35
6614,-9488.22
6615,-9502.59
6616,-9500.19
6617,-9488.22
6618,-9507.37
6619,-9497.80
6620,-9497.80
6621,-9504.98
6622,-9483.43
6623,-9509.77
6624,-9473.86
6625,-9509.77
6626,-9495.40
6627,-9493.01
6628,-9507.37
6629,-9493.01
6630,-9514.56
6631,-9497.80
6632,-9509.77
6633,-9504.98
6634,-9488.22
6635,-9500.19
6636,-9488.22
6637,-9500.19
6638,-9495.40
6639,-9493.01
6640,-9504.98
6641,-9483.43
6642,-9509.77
6643,-9476.25
6644,-9512.16
6645,-9495.40
6646,-9493.01
6647,-9507.37
6648,-9497.80
6649,-9502.59
6650,-9502.59
6651,-9493.01
6652,-9497.80
6653,-9483.43
6654,-9485.83
6655,-9500.19
6656,-9490.62
6657,-9514.56
6658,-9471.46
6659,-9507.37
6660,-9488.22
6661,-9488.22
6662,-9490.62
6663,-9478.64
6664,-9514.56
6665,-9493.01
6666,-9488.22
6667,-9497.80
6668,-9481.04
6669,-9497.80
6670,-9490.62
6671,-9504.98
6672,-9504.98
6673,-9488.22
6674,-9512.16
6675,-9476.25
6676,-9519.35
6677,-9493.01
6678,-9500.19
6679,-9493.01
6680,-9490.62
6681,-9512.16
6682,-9493.01
6683,-9507.37
6684,-9500.19
6685,-9493.01
6686,-9512.16
6687,-9481.04
6688,-9512.16
6689,-9476.25
6690,-9504.98
6691,-9495.40
6692,-9495.40
6693,-9500.19
6694,-9483.43
6695,-9502.59
6696,-9485.83
6697,-9500.19
6698,-9512.16
6699,-9485.83
6700,-9507.37
6701,-9483.43
6702,-9490.62
6703,-9509.77
6704,-9490.62
6705,-9509.77
6706,-9488.22
6707,-9512.16
6708,-9485.83
6709,-9493.01
6710,-9497.80
6711,-9507.37
6712,-9507.37
6713,-9481.04
6714,-9495.40
6715,-9502.59
6716,-9481.04
6717,-9514.56
6718,-9478.64
6719,-9497.80
6720,-9483.43
6721,-9490.62
6722,-9495.40
6723,-9488.22
6724,-9509.77
6725,-9502.59
6726,-9500.19
6727,-9504.98
6728,-9495.40
6729,19689.91
6730,-9485.83
6731,-9469.07
6732,-9493.01
6733,-9495.40
6734,-9493.01
6735,-9495.40
6736,-9488.22
6737,-9485.83
6738,-9495.40
6739,-9497.80
6740,-9483.43
6741,-9483.43
6742,-9493.01
6743,-9490.62
6744,-9478.64
6745,-9485.83
6746,-9485.83
6747,-9485.83
6748,-9481.04
6749,-9493.01
6750,-9488.22
6751,-9485.83
6752,-9495.40
6753,-9495.40
6754,-9493.01
6755,-9490.62
6756,-9493.01
6757,-9481.04
6758,-9495.40
6759,-9495.40
6760,-9495.40
6761,-9481.04
6762,-9495.40
6763,-9493.01
6764,-9490.62
6765,-9493.01
6766,-9485.83
6767,-9490.62
6768,-9497.80
6769,-9495.40
6770,-9490.62
6771,-9490.62
6772,-9493.01
6773,-9488.22
6774,-9490.62
6775,-9488.22
6776,-9490.62
6777,-9488.22
6778,-9493.01
6779,-9493.01
6780,-9495.40
6781,-9495.40
6782,-9490.62
6783,-9485.83
6784,-9488.22
6785,-9488.22
6786,-9495.40
6787,-9485.83
6788,-9495.40
6789,-9483.43
6790,-9490.62
6791,-9490.62
6792,-9485.83
6793,-9485.83
6794,-9490.62
6795,-9493.01
6796,-9488.22
6797,-9495.40
6798,-9488.22
6799,-9495.40
6800,-9495.40
6801,-9495.40
6802,-9500.19
6803,-9490.62
6804,-9485.83
6805,-9483.43
6806,-9483.43
6807,-9493.01
6808,-9493.01
6809,-9495.40
6810,-9490.62
6811,-9481.04
6812,-9488.22
6813,-9485.83
6814,-9481.04
6815,-9490.62
6816,-9490.62
6817,-9476.25
6818,-9519.35
6819,-9485.83
6820,-9483.43
6821,-9509.77
6822,-9490.62
6823,-9485.83
6824,-9504.98
6825,-9502.59
6826,-9466.67
6827,-9493.01
6828,-9514.56
6829,-9483.43
6830,-9473.86
6831,-9512.16
6832,-9490.62
6833,-9478.64
6834,-9502.59
6835,-9507.37
6836,-9483.43
6837,-9500.19
6838,-9512.16
6839,-9478.64
6840,-9483.43
6841,-9507.37
6842,-9490.62
6843,-9466.67
6844,-9497.80
6845,-9471.46
6846,-9471.46
6847,-9476.25
6848,-9507.37
6849,-9476.25
6850,-9473.86
6851,-9509.77
6852,-9504.98
6853,-9464.28
6854,-9495.40
6855,-9504.98
6856,-9478.64
6857,-9485.83
6858,-9516.95
6859,-9488.22
6860,-9476.25
6861,-9504.98
6862,-9497.80
6863,-9454.70
6864,-9483.43
6865,-9509.77
6866,-9476.25
6867,-9473.86
6868,-9512.16
6869,-9493.01
6870,-9478.64
6871,-9502.59
6872,-9507.37
6873,-9485.83
6874,-9485.83
6875,-9507.37
6876,-9476.25
6877,-9469.07
6878,-9509.77
6879,-9500.19
6880,-9466.67
6881,-9502.59
6882,-9512.16
6883,-9476.25
6884,-9495.40
6885,-9507.37
6886,-9478.64
6887,-9488.22
6888,-9507.37
6889,-9490.62
6890,-9473.86
6891,-9500.19
6892,-9502.59
6893,-9464.28
6894,-9485.83
6895,-9509.77
6896,-9490.62
6897,-9469.07
6898,-9500.19
6899,-9476.25
6900,-9476.25
6901,-9490.62
6902,-9507.37
6903,-9473.86
6904,-9483.43
6905,-9507.37
6906,-9483.43
6907,-9483.43
6908,-9509.77
6909,-9509.77
6910,-9473.86
6911,-9478.64
6912,-9502.59
6913,-9478.64
6914,-9485.83
6915,-9512.16
6916,-9483.43
6917,-9478.64
6918,-9512.16
6919,-9497.80
6920,-9476.25
6921,-9485.83
6922,-9500.19
6923,-9481.04
6924,-9481.04
6925,-9509.77
6926,-9502.59
6927,-9478.64
6928,-9493.01
6929,-9497.80
6930,-9471.46
6931,-9483.43
6932,-9509.77
6933,-9488.22
6934,-9488.22
6935,-9512.16
6936,-9514.56
6937,-9478.64
6938,-9512.16
6939,-9512.16
6940,-9483.43
6941,-9483.43
6942,-9507.37
6943,-9493.01
6944,-9476.25
6945,-9502.59
6946,-9495.40
6947,-9471.46
6948,-9500.19
6949,-9504.98
6950,-9481.04
6951,-9485.83
6952,-9509.77
6953,-9493.01
6954,-9485.83
6955,-9500.19
6956,-9500.19
6957,-9476.25
6958,-9493.01
6959,-9502.59
6960,-9481.04
6961,-9495.40
6962,-9497.80
6963,-9488.22
6964,-9478.64
6965,-9497.80
6966,-9507.37
6967,-9478.64
6968,-9478.64
6969,-9495.40
6970,-9481.04
6971,-9483.43
6972,-9502.59
6973,-9483.43
6974,-9483.43
6975,-9490.62
6976,-9504.98
6977,-9483.43
6978,-9485.83
6979,-9512.16
6980,-9493.01
6981,-9478.64
6982,-9509.77
6983,-9509.77
6984,-9481.04
6985,-9497.80
6986,-9502.59
6987,-9485.83
6988,-9481.04
6989,-9507.37
6990,-9488.22
6991,-9481.04
6992,-9512.16
6993,-9507.37
6994,-9476.25
6995,-9495.40
6996,-9509.77
6997,-9481.04
6998,-9476.25
6999,-9493.01
7000,-9495.40
7001,-9481.04
7002,-9495.40
7003,-9493.01
7004,-9483.43
7005,-9504.98
7006,-9512.16
7007,-9493.01
7008,-9488.22
7009,-9516.95
7010,-9502.59
7011,-9488.22
7012,-9512.16
7013,-9514.56
7014,-9488.22
7015,-9490.62
7016,-9493.01
7017,-9478.64
7018,-9478.64
7019,-9500.19
7020,-9500.19
7021,-9476.25
7022,-9495.40
7023,-9519.35
7024,-9485.83
7025,-9497.80
7026,-9507.37
7027,-9490.62
7028,-9481.04
7029,-9502.59
7030,-9497.80
7031,-9485.83
7032,-9509.77
7033,-9519.35
7034,-9473.86
7035,-9490.62
7036,-9519.35
7037,-9490.62
7038,-9478.64
7039,-9504.98
7040,-9497.80
7041,-9469.07
7042,-9493.01
7043,-9500.19
7044,-9485.83
7045,-9483.43
7046,-9490.62
7047,-9493.01
7048,-9476.25
7049,-9493.01
7050,-9504.98
7051,-9478.64
7052,-9481.04
7053,-9512.16
7054,-9493.01
7055,-9481.04
7056,-9495.40
7057,-9512.16
7058,-9500.19
7059,-9500.19
7060,-9504.98
7061,-9483.43
7062,-9481.04
7063,-9502.59
7064,-9493.01
7065,-9500.19
7066,-9500.19
7067,-9481.04
7068,-9481.04
7069,-9478.64
7070,-9507.37
7071,-9485.83
7072,-9488.22
7073,-9500.19
7074,-9490.62
7075,-9476.25
7076,-9493.01
7077,-9497.80
7078,-9473.86
7079,-9478.64
7080,-9504.98
7081,-9493.01
7082,-9483.43
7083,-9504.98
7084,-9500.19
7085,-9478.64
7086,-9490.62
7087,-9507.37
7088,-9483.43
7089,-9485.83
7090,-9502.59
7091,-9504.98
7092,-9483.43
7093,-9497.80
7094,-9504.98
7095,-9476.25
7096,-9497.80
7097,-9509.77
7098,-9483.43
7099,-9478.64
7100,-9504.98
7101,-9500.19
7102,-9473.86
7103,-9493.01
7104,-9502.59
7105,-9481.04
7106,-9481.04
7107,-9502.59
7108,-9485.83
7109,-9485.83
7110,-9504.98
7111,-9493.01
7112,-9464.28
7113,-9485.83
7114,-9500.19
7115,-9483.43
7116,-9483.43
7117,-9521.74
7118,-9493.01
7119,-9476.25
7120,-9495.40
7121,-9504.98
7122,-9473.86
7123,-9490.62
7124,-9509.77
7125,-9485.83
7126,-9488.22
7127,-9512.16
7128,-9502.59
7129,-9481.04
7130,-9497.80
7131,-9509.77
7132,-9485.83
7133,-9478.64
7134,-9507.37
7135,-9483.43
7136,-9471.46
7137,-9495.40
7138,-9504.98
7139,-9485.83
7140,-9488.22
7141,-9504.98
7142,-9488.22
7143,-9471.46
7144,-9497.80
7145,-9495.40
7146,-9469.07
7147,-9493.01
7148,-9509.77
7149,-9481.04
7150,-9485.83
7151,-9519.35
7152,-9497.80
7153,-9488.22
7154,-9495.40
7155,-9504.98
7156,-9478.64
7157,-9488.22
7158,-9507.37
7159,-9490.62
7160,-9485.83
7161,-9504.98
7162,-9495.40
7163,-9476.25
7164,-9493.01
7165,-9504.98
7166,-9481.04
7167,-9476.25
7168,-9502.59
7169,-9490.62
7170,-9478.64
7171,-9495.40
7172,-9504.98
7173,-9476.25
7174,-9488.22
7175,-9493.01
7176,-9481.04
7177,-9485.83
7178,-9507.37
7179,-9500.19
7180,-9478.64
7181,-9497.80
7182,-9509.77
7183,-9488.22
7184,-9481.04
7185,-9519.35
7186,-9504.98
7187,-9476.25
7188,-9502.59
7189,-9502.59
7190,-9473.86
7191,-9483.43
7192,-9504.98
7193,-9488.22
7194,-9478.64
7195,-9507.37
7196,-9495.40
7197,-9481.04
7198,-9488.22
7199,-9500.19
7200,-9483.43
7201,-9476.25
7202,-9507.37
7203,-9495.40
7204,-9476.25
7205,-9488.22
7206,-9497.80
7207,-9476.25
7208,-9485.83
7209,-9504.98
7210,-9478.64
7211,-9478.64
7212,-9502.59
7213,-9495.40
7214,-9481.04
7215,-9497.80
7216,-9500.19
7217,-9478.64
7218,-9476.25
7219,-9509.77
7220,-9488.22
7221,-9483.43
7222,-9504.98
7223,-9483.43
7224,-9483.43
7225,-9500.19
7226,-9504.98
7227,-9471.46
7228,-9488.22
7229,-9516.95
7230,-9495.40
7231,-9478.64
7232,-9502.59
7233,-9509.77
7234,-9471.46
7235,-9478.64
7236,-9502.59
7237,-9485.83
7238,-9476.25
7239,-9512.16
7240,-9497.80
7241,-9488.22
7242,-9497.80
7243,-9500.19
7244,-9473.86
7245,-9488.22
7246,-9512.16
7247,-9485.83
7248,-9485.83
7249,-9507.37
7250,-9497.80
7251,-9485.83
7252,-9495.40
7253,-9500.19
7254,-9471.46
7255,-9493.01
7256,-9507.37
7257,-9481.04
7258,-9473.86
7259,-9500.19
7260,-9500.19
7261,-9483.43
7262,-9495.40
7263,-9497.80
7264,-9483.43
7265,-9504.98
7266,-9509.77
7267,-9471.46
7268,-9488.22
7269,-9509.77
7270,-9493.01
7271,-9478.64
7272,-9497.80
7273,-9493.01
7274,-9478.64
7275,-9497.80
7276,-9514.56
7277,-9481.04
7278,-9493.01
7279,-9507.37
7280,-9483.43
7281,-9471.46
7282,-9500.19
7283,-9500.19
7284,-9473.86
7285,-9500.19
7286,-9478.64
7287,-9478.64
7288,-9483.43
7289,-9502.59
7290,-9493.01
7291,-9481.04
7292,-9497.80
7293,-9497.80
7294,-9483.43
7295,-9495.40
